170.1615566	-45.4021583	
170.1628581	-45.40130193	
170.1641596	-45.40044554	
170.1648134	-45.399954	
170.1654671	-45.39946247	
170.1661771	-45.39906	
170.1680109	-45.39820208	
170.1699768	-45.3972571	
170.1704039	-45.39636542	
170.1714747	-45.39539897	
170.1726603	-45.39470583	
170.1753758	-45.39413948	
170.1765613	-45.39344631	
170.1774997	-45.39256683	
170.1802325	-45.39164001	
170.1816779	-45.3908628	
170.1829954	-45.39008252	
170.183925	-45.38938317	
170.1851147	-45.38859981	
170.1867051	-45.38746523	
170.1884276	-45.38624359	
170.1904274	-45.38457756	
170.1922819	-45.38326881	
170.1941234	-45.38223029	
170.1945759	-45.38079799	
170.1952883	-45.37928167	
170.1968481	-45.37877757	
170.1986377	-45.37882005	
170.2000267	-45.37921376	
170.2012921	-45.37951434	
170.2025704	-45.37954463	
170.2032482	-45.37874898	
170.2032826	-45.37802826	
170.204229	-45.37696839	
170.2058273	-45.37565337	
170.2072719	-45.37487584	
170.2084781	-45.37373189	
170.2100591	-45.37277716	
170.2108645	-45.37198448	
170.2119513	-45.37065729	
170.2131487	-45.36969347	
170.2147509	-45.36828824	
170.2150578	-45.36721319	
170.2143338	-45.3662942	
170.2133456	-45.36554936	
170.2122083	-45.36525193	
170.2105897	-45.36431178	
170.2095845	-45.36392726	
170.2096531	-45.36248583	
170.2105562	-45.36232679	
170.2120897	-45.36236303	
170.2141301	-45.36250139	
170.2159192	-45.36254361	
170.2184837	-45.36242369	
170.2201493	-45.36237273	
170.2227307	-45.36189236	
170.2241365	-45.36192542	
170.2258915	-45.3626882	
170.2272504	-45.36371222	
170.2286093	-45.36473622	
170.2307649	-45.36514756	
170.232158	-45.3654508	
170.2336873	-45.36557683	
170.2353318	-45.36597611	
170.2361712	-45.36716822	
170.2350851	-45.36849564	
170.2337687	-45.36927651	
170.2323246	-45.37005437	
170.2315237	-45.37075711	
170.2308506	-45.37146285	
170.2297855	-45.37233976	
170.2293468	-45.37350193	
170.2288057	-45.37412056	
170.2273741	-45.37462809	
170.226441	-45.37541788	
170.2251372	-45.37592839	
170.2242296	-45.37617763	
170.22319	-45.37651394	
170.2227425	-45.37785627	
170.2228063	-45.37921062	
170.2225974	-45.38091931	
170.2230576	-45.38201241	
170.2223714	-45.38298836	
170.2209439	-45.38340572	
170.2193969	-45.38363988	
170.2175858	-45.38404817	
170.2161581	-45.38446547	
170.214854	-45.38497586	
170.2139334	-45.38549528	
170.2128807	-45.38610177	
170.2118194	-45.38688843	
170.2110523	-45.38687032	
170.2100123	-45.38720651	
170.208836	-45.38771986	
170.2079239	-45.38805906	
170.2073824	-45.38867759	
170.2073438	-45.38948838	
170.2076973	-45.39012807	
170.209483	-45.39026047	
170.211418	-45.38994542	
170.2125901	-45.38952214	
170.2133401	-45.38990059	
170.2139537	-45.39045621	
170.2148572	-45.39029714	
170.216383	-45.39051349	
170.2176615	-45.39054362	
170.2184158	-45.39083195	
170.2186288	-45.39173886	
170.2181854	-45.39299108	
170.2181427	-45.39389196	
170.217712	-45.39487391	
170.2170299	-45.39575974	
170.2164842	-45.39646839	
