170.3102437	-45.46748453	
170.3110192	-45.46649362	
170.3117947	-45.46550271	
170.3125702	-45.46451179	
170.3131857	-45.4636493	
170.3138013	-45.46278681	
170.3144168	-45.46192431	
170.3150324	-45.46106182	
170.3156479	-45.46019931	
170.3162634	-45.45933681	
170.316955	-45.45851108	
170.3176466	-45.45768535	
170.3183382	-45.45685962	
170.3190298	-45.45603388	
170.3197213	-45.45520814	
170.3204846	-45.45417366	
170.3212479	-45.45313919	
170.3220112	-45.45210471	
170.3225257	-45.45106459	
170.3230401	-45.45002448	
170.3235545	-45.44898436	
170.3243007	-45.44798234	
170.3250468	-45.44698032	
170.3262473	-45.4462515	
170.3274478	-45.44552266	
170.3282104	-45.4446689	
170.328973	-45.44381513	
170.3297356	-45.44296135	
170.3304981	-45.44210757	
170.3312872	-45.44118317	
170.3320763	-45.44025877	
170.3328653	-45.43933436	
170.3334434	-45.4384271	
170.3340215	-45.43751985	
170.3345996	-45.43661259	
170.3351777	-45.43570532	
170.3356461	-45.43484818	
170.3361145	-45.43399103	
170.3365829	-45.43313388	
170.3370513	-45.43227673	
170.3375197	-45.43141957	
170.3387172	-45.43177517	
170.3398155	-45.43226	
170.3408807	-45.43244826	
170.3419458	-45.43263652	
170.3427659	-45.4330822	
170.3435859	-45.43352788	
170.3436287	-45.43464631	
170.3433494	-45.43565892	
170.3430701	-45.43667152	
170.342765	-45.43722341	
170.3424599	-45.4377753	
170.342	-45.43865238	
170.3415401	-45.43952947	
170.3411283	-45.44037476	
170.3407165	-45.44122005	
170.3402218	-45.44183341	
170.3397271	-45.44244676	
170.33896	-45.44288966	
170.3384519	-45.44379852	
170.3384672	-45.44448907	
170.3384826	-45.44517961	
170.3380841	-45.44572939	
170.3376856	-45.44627917	
170.3372618	-45.44738712	
170.3375119	-45.44805008	
170.3374384	-45.44864003	
170.3373649	-45.44922998	
170.3368597	-45.45007316	
170.3363709	-45.45055517	
170.335882	-45.45103717	
170.3352413	-45.45177869	
170.3346005	-45.45252021	
170.3337732	-45.45325753	
170.3329458	-45.45399483	
170.332308	-45.45467067	
170.3316701	-45.45534651	
170.3307856	-45.45631258	
170.3299249	-45.45675332	
170.3292087	-45.4570987	
170.3284924	-45.45744408	
170.3275174	-45.45834236	
170.3266328	-45.4593084	
170.3260881	-45.45998631	
170.3255435	-45.46066422	
170.325044	-45.46137601	
170.3245444	-45.4620878	
170.3240991	-45.46263648	
170.3236537	-45.46318515	
170.3233467	-45.46376982	
170.3234011	-45.46462559	
170.3228865	-45.4656657	
170.3221701	-45.46601105	
170.3214537	-45.46635638	
170.3209421	-45.46733082	
170.3205388	-45.46797904	
170.3201355	-45.46862725	
170.3193589	-45.46926702	
170.3185822	-45.46990678	
170.3179938	-45.47051793	
170.3174052	-45.47112908	
170.3168072	-45.47194816	
170.3162091	-45.47276724	
170.3156111	-45.47358632	
170.3150903	-45.47475773	
170.3145695	-45.47592914	
170.3142533	-45.47671078	
170.3139372	-45.47749242	
170.3132432	-45.47836409	
170.3125492	-45.47923575	
170.3115495	-45.47862147	
170.3105499	-45.47800717	
170.3100336	-45.4770423	
170.3095172	-45.47607743	
170.3092884	-45.47495476	
170.3084982	-45.47385219	
170.3077079	-45.47274962	
170.3081842	-45.47176226	
170.3086604	-45.4707749	
170.3091366	-45.46978754	
170.3096128	-45.46880018	
170.310089	-45.46781282	
170.3102437	-45.46748453	
