169.8078617	-45.50515079	
169.8068721	-45.50573018	
169.8058826	-45.50630956	
169.8048929	-45.50688893	
169.8039466	-45.50711587	
169.8030002	-45.50734279	
169.8017409	-45.50777339	
169.8004816	-45.50820397	
169.7992223	-45.50863454	
169.7979629	-45.50906509	
169.7967036	-45.50949563	
169.7951805	-45.50975734	
169.7936573	-45.51001903	
169.7920513	-45.51048051	
169.7904453	-45.51094197	
169.7892919	-45.5110116	
169.7881386	-45.51108123	
169.7867338	-45.51180069	
169.785329	-45.51252013	
169.7842913	-45.51309802	
169.7832535	-45.5136759	
169.7823592	-45.51425769	
169.7814649	-45.51483947	
169.7802118	-45.51541145	
169.7789587	-45.51598342	
169.7780149	-45.5161597	
169.777071	-45.51633597	
169.7759753	-45.51665963	
169.7748796	-45.51698328	
169.7742004	-45.51757089	
169.7735211	-45.51815849	
169.7729053	-45.51889937	
169.7722894	-45.51964025	
169.7713893	-45.52032283	
169.7701034	-45.52018659	
169.7688454	-45.51954595	
169.7682332	-45.51892299	
169.7676211	-45.51830003	
169.7672987	-45.51763449	
169.7669763	-45.51696895	
169.7665962	-45.51604925	
169.7650059	-45.51586441	
169.7635891	-45.51560995	
169.7632127	-45.51502476	
169.7628364	-45.51443956	
169.7625111	-45.51385576	
169.7621858	-45.51327196	
169.7635244	-45.51309314	
169.7648272	-45.51356004	
169.7657457	-45.51358523	
169.7666641	-45.51361042	
169.768562	-45.5134828	
169.7704599	-45.51335514	
169.7719596	-45.51303691	
169.7734592	-45.51271866	
169.7747864	-45.51182081	
169.7761136	-45.51092295	
169.7766715	-45.5100759	
169.776945	-45.50882586	
169.7772185	-45.50757582	
169.77738	-45.50650237	
169.7774395	-45.50542613	
169.7776634	-45.50507295	
169.7790176	-45.50460695	
169.779826	-45.50477274	
169.7802104	-45.50521439	
169.7805948	-45.50565603	
169.7812971	-45.50589078	
169.7826157	-45.50607048	
169.7841661	-45.50575348	
169.7847278	-45.50483465	
169.7847831	-45.50383015	
169.7852427	-45.50290853	
169.7859494	-45.50213736	
169.7866561	-45.50136618	
169.7872509	-45.5007716	
169.7878457	-45.50017702	
169.7883973	-45.49943754	
169.7889489	-45.49869805	
169.7898869	-45.49836431	
169.7912291	-45.49811341	
169.7919551	-45.49791759	
169.7921084	-45.49698762	
169.7918418	-45.49626179	
169.7916772	-45.49553873	
169.7914028	-45.4949564	
169.7906103	-45.49450369	
169.7900258	-45.49398477	
169.7893354	-45.49353483	
169.789469	-45.4929636	
169.7897948	-45.49261319	
169.7906267	-45.49234841	
169.7913645	-45.49193734	
169.7921023	-45.49152627	
169.7926439	-45.49096615	
169.7932013	-45.49011902	
169.7934448	-45.48940707	
169.7936843	-45.48876686	
169.7935158	-45.48811556	
169.7932532	-45.48731799	
169.7922765	-45.48650098	
169.7917823	-45.4862001	
169.7926536	-45.4852178	
169.793305	-45.48451695	
169.7942664	-45.48375266	
169.794955	-45.48330431	
169.7956437	-45.48285596	
169.7965303	-45.48252077	
169.797417	-45.48218558	
169.7986745	-45.48160894	
169.7999319	-45.4810323	
169.8010794	-45.48059637	
169.8022269	-45.48016043	
169.8032155	-45.47982795	
169.8042041	-45.47949547	
169.8048436	-45.4790098	
169.805483	-45.47852413	
169.8064481	-45.47768799	
169.8070953	-45.47705881	
169.8081623	-45.47622542	
169.809341	-45.47614955	
169.8105198	-45.47607366	
169.8114435	-45.47599086	
