177.934986 -39.111007
177.934623 -39.111348
177.934422 -39.111764
177.934365 -39.112213
177.933933 -39.112482
177.933444 -39.112722
177.933398 -39.113159
177.933144 -39.113539
177.932772 -39.113883
177.932316 -39.114156
177.931843 -39.114415
177.931381 -39.114685
177.931123 -39.115079
177.931072 -39.115528
177.930566 -39.115702
177.929989 -39.115727
177.929412 -39.115752
177.928885 -39.115928
177.928721 -39.116291
177.929157 -39.116571
177.929666 -39.116784
177.930149 -39.116977
177.930164 -39.117412
177.930040 -39.117851
177.929981 -39.118299
177.929826 -39.118730
177.929622 -39.119150
177.929315 -39.119532
177.929016 -39.119917
177.928797 -39.120332
177.928784 -39.120769
177.929169 -39.121081
177.929747 -39.121084
177.930311 -39.121010
177.930643 -39.121277
177.930749 -39.121720
177.930937 -39.122144
177.931175 -39.122553
177.931462 -39.122944
177.931799 -39.123310
177.932255 -39.123521
177.932817 -39.123467
177.933359 -39.123314
177.933911 -39.123424
177.934448 -39.123590
177.935000 -39.123715
177.935239 -39.124109
177.935274 -39.124558
177.935430 -39.124960
177.935923 -39.125196
177.936222 -39.125574
177.936494 -39.125971
177.936765 -39.126369
177.937015 -39.126775
177.937265 -39.127181
177.937558 -39.127566
177.937905 -39.127927
177.938250 -39.128288
177.938463 -39.128707
177.938032 -39.128962
177.937453 -39.128960
177.936891 -39.129014
177.936394 -39.129229
177.936058 -39.129596
177.935978 -39.130028
177.935978 -39.130478
177.936010 -39.130927
177.936032 -39.131376
177.935859 -39.131806
177.935637 -39.132214
177.935251 -39.132549
177.934890 -39.132901
177.934539 -39.133258
177.934280 -39.133658
177.934103 -39.134085
177.934025 -39.134528
177.934016 -39.134979
177.934155 -39.135415
177.934627 -39.135317
177.934945 -39.134941
177.935288 -39.134578
177.935656 -39.134248
177.935757 -39.134626
177.935832 -39.135054
177.936380 -39.135125
177.936942 -39.135081
177.937499 -39.135190
177.938039 -39.135351
177.938579 -39.135512
177.939148 -39.135510
177.939724 -39.135470
177.940280 -39.135347
177.940835 -39.135221
177.941409 -39.135167
177.941983 -39.135115
177.942552 -39.135188
177.943105 -39.135306
177.943620 -39.135510
177.944150 -39.135691
177.944621 -39.135937
177.945026 -39.136259
177.945362 -39.136625
177.945574 -39.137021
177.945560 -39.137471
177.945512 -39.137920
177.945596 -39.138352
177.945904 -39.138704
177.945986 -39.139148
177.946266 -39.139519
177.946792 -39.139676
177.947369 -39.139693
