177.919870 -38.866404
177.919739 -38.865456
177.919609 -38.864508
177.920456 -38.863530
177.921303 -38.862551
177.920759 -38.861812
177.919324 -38.861752
177.917890 -38.861692
177.916456 -38.861633
177.916074 -38.860763
177.915692 -38.859893
177.915310 -38.859023
177.914929 -38.858152
177.914547 -38.857282
177.914165 -38.856412
177.912858 -38.856067
177.912487 -38.855204
177.912117 -38.854342
177.911747 -38.853480
177.911376 -38.852618
177.911006 -38.851756
177.910636 -38.850893
177.910265 -38.850031
177.909895 -38.849169
177.909525 -38.848307
177.909154 -38.847444
177.908784 -38.846582
177.908414 -38.845720
177.908443 -38.845080
177.908472 -38.844440
177.908786 -38.843697
177.910034 -38.843192
177.911282 -38.842687
177.911592 -38.841620
177.911903 -38.840554
177.911747 -38.839511
177.911592 -38.838468
177.911436 -38.837425
177.911281 -38.836382
177.911125 -38.835339
177.910310 -38.834674
177.910212 -38.834082
177.910114 -38.833491
177.910020 -38.832699
177.909926 -38.831907
177.910135 -38.830974
177.910539 -38.829814
177.910943 -38.828653
177.911617 -38.827769
177.912291 -38.826885
177.912965 -38.826001
177.913740 -38.824983
177.914516 -38.823966
177.915292 -38.822948
177.916588 -38.822509
177.917885 -38.822070
177.919120 -38.821808
177.920355 -38.821547
177.921589 -38.821285
177.922065 -38.820757
177.922542 -38.820230
177.922543 -38.819326
177.922544 -38.818423
177.921630 -38.817593
177.920717 -38.816762
177.919804 -38.815931
177.919543 -38.815026
177.919283 -38.814121
177.919023 -38.813217
177.918762 -38.812312
177.918502 -38.811407
177.918819 -38.810467
177.919136 -38.809527
177.919453 -38.808588
177.919770 -38.807648
177.920087 -38.806708
177.920404 -38.805769
177.920787 -38.804660
177.921169 -38.803551
177.921551 -38.802443
177.922028 -38.801591
177.922504 -38.800740
177.922981 -38.799888
177.923457 -38.799036
177.923261 -38.797940
177.923904 -38.797570
177.924454 -38.796853
177.924364 -38.795895
177.924275 -38.794937
177.924304 -38.794351
177.924333 -38.793765
177.924673 -38.792965
177.925124 -38.792602
177.925534 -38.792328
177.925474 -38.792064
177.925184 -38.791910
177.924466 -38.791932
177.923988 -38.792082
177.923418 -38.792277
177.923155 -38.792061
177.923239 -38.791620
177.923528 -38.791263
177.923927 -38.791030
177.924205 -38.790708
177.924699 -38.789627
177.925216 -38.788775
177.925099 -38.788031
177.924982 -38.787287
177.924350 -38.786670
177.923537 -38.786597
177.922899 -38.786977
177.922534 -38.787532
177.921884 -38.787614
177.921196 -38.787610
177.920874 -38.787747
177.920665 -38.788501
177.919988 -38.789362
177.919311 -38.790223
177.918865 -38.790810
177.918249 -38.790883
177.917683 -38.791085
177.917418 -38.791484
177.917432 -38.792152
177.917105 -38.792659
177.916898 -38.792987
177.916592 -38.792948
177.916447 -38.792273
177.916473 -38.791397
177.915639 -38.790968
177.914728 -38.791236
177.914316 -38.791623
177.913917 -38.792179
177.913151 -38.792413
177.912190 -38.793066
177.911737 -38.793544
177.911215 -38.794238
177.910671 -38.794759
177.909644 -38.795146
177.908714 -38.795530
177.907757 -38.796259
