171.2478804	-44.45775642	
171.2491338	-44.45782009	
171.2503867	-44.45788568	
171.2515858	-44.45815462	
171.2527849	-44.45842355	
171.2539841	-44.45869247	
171.2551832	-44.45896138	
171.2563824	-44.45923027	
171.2575816	-44.45949915	
171.2587807	-44.45976802	
171.2599799	-44.46003688	
171.2611791	-44.46030572	
171.2623783	-44.46057455	
171.2635776	-44.46084337	
171.2647768	-44.46111218	
171.2659761	-44.46138097	
171.2671753	-44.46164975	
171.2683746	-44.46191852	
171.2695739	-44.46218727	
171.2707732	-44.46245602	
171.2719725	-44.46272475	
171.2731718	-44.46299347	
171.2743711	-44.46326217	
171.2755704	-44.46353086	
171.2767698	-44.46379954	
171.2779691	-44.46406821	
171.2791685	-44.46433687	
171.2803679	-44.46460551	
171.2815673	-44.46487414	
171.2827667	-44.46514275	
171.2839661	-44.46541136	
171.2851655	-44.46567995	
171.2863649	-44.46594853	
171.2875644	-44.4662171	
171.2887638	-44.46648565	
171.2899633	-44.46675419	
171.2911628	-44.46702272	
171.2923623	-44.46729124	
171.2935618	-44.46755974	
171.2947613	-44.46782823	
171.2959608	-44.46809671	
171.2971603	-44.46836517	
171.2983599	-44.46863363	
171.2995594	-44.46890207	
171.300759	-44.4691705	
171.3019585	-44.46943891	
171.3031576	-44.46970841	
171.3043139	-44.47006088	
171.3054667	-44.47041751	
171.3064126	-44.47100793	
171.3069982	-44.47180209	
171.3071865	-44.47269045	
171.3070608	-44.47358588	
171.306935	-44.47448131	
171.3068057	-44.47537641	
171.3066131	-44.47626573	
171.3064206	-44.47715505	
171.3062281	-44.47804438	
171.3060355	-44.4789337	
171.3058429	-44.47982302	
171.3056504	-44.48071234	
171.3054578	-44.48160166	
171.3052653	-44.48249098	
171.3050727	-44.4833803	
171.3048801	-44.48426962	
171.3046875	-44.48515894	
171.3044949	-44.48604826	
171.3043023	-44.48693758	
171.3041097	-44.48782689	
171.3039171	-44.48871621	
171.3037245	-44.48960553	
171.3035319	-44.49049484	
171.3033392	-44.49138416	
171.3031466	-44.49227347	
171.302954	-44.49316279	
171.3027613	-44.4940521	
171.3025687	-44.49494141	
171.302376	-44.49583072	
171.3021833	-44.49672004	
171.3019907	-44.49760935	
171.301798	-44.49849866	
171.3016053	-44.49938797	
171.3014127	-44.50027727	
171.30122	-44.50116658	
171.3010273	-44.50205589	
171.3008346	-44.5029452	
171.3006419	-44.5038345	
171.3004492	-44.50472381	
171.3002564	-44.50561311	
171.3000637	-44.50650242	
171.299871	-44.50739172	
171.2996783	-44.50828102	
171.2994855	-44.50917033	
171.2992928	-44.51005963	
171.2991	-44.51094893	
171.2989073	-44.51183823	
171.2987145	-44.51272753	
171.2985217	-44.51361683	
171.298329	-44.51450613	
171.2981362	-44.51539543	
171.2979434	-44.51628473	
171.2977506	-44.51717403	
171.2975578	-44.51806333	
171.297365	-44.51895262	
171.2971722	-44.51984192	
171.2969794	-44.52073122	
171.2967866	-44.52162051	
171.2965938	-44.52250981	
171.2964009	-44.5233991	
171.2962081	-44.5242884	
171.2960153	-44.52517769	
171.2958224	-44.52606698	
171.2956296	-44.52695628	
171.2954367	-44.52784557	
171.2952438	-44.52873486	
171.295051	-44.52962415	
171.2948581	-44.53051344	
171.2946652	-44.53140273	
171.2944723	-44.53229202	
171.2942794	-44.53318131	
171.2940865	-44.5340706	
171.2938936	-44.53495989	
171.2937007	-44.53584917	
171.2935078	-44.53673846	
171.2933149	-44.53762775	
171.293122	-44.53851703	
171.292929	-44.53940632	
171.2927361	-44.54029561	
171.2925432	-44.54118489	
171.2923502	-44.54207417	
171.2921573	-44.54296346	
171.2919643	-44.54385274	
171.2917713	-44.54474202	
171.2915784	-44.5456313	
171.2913854	-44.54652059	
171.2911924	-44.54740987	
171.2909994	-44.54829915	
171.2908064	-44.54918843	
171.2906134	-44.55007771	
171.2904204	-44.55096698	
171.2902274	-44.55185626	
171.2900344	-44.55274554	
171.2898414	-44.55363482	
171.2896483	-44.55452409	
171.2894553	-44.55541337	
171.2892623	-44.55630265	
171.2890692	-44.55719192	
171.2888762	-44.55808119	
171.2886831	-44.55897047	
171.28849	-44.55985974	
171.288297	-44.56074901	
171.2881039	-44.56163829	
171.2879108	-44.56252756	
171.2877177	-44.56341683	
171.2875247	-44.5643061	
171.2873316	-44.56519537	
171.2871385	-44.56608464	
171.2869453	-44.56697391	
171.2867522	-44.56786318	
171.2865591	-44.56875245	
171.286366	-44.56964172	
171.2861729	-44.57053098	
171.2859797	-44.57142025	
171.2857866	-44.57230952	
171.2855934	-44.57319878	
171.2854003	-44.57408805	
171.2852071	-44.57497731	
171.285014	-44.57586658	
171.2848208	-44.57675584	
171.2846276	-44.5776451	
171.2844344	-44.57853437	
171.2842412	-44.57942363	
171.2840481	-44.58031289	
171.2838549	-44.58120215	
171.2836617	-44.58209141	
171.2834684	-44.58298067	
171.2832752	-44.58386993	
171.283082	-44.58475919	
171.2828888	-44.58564845	
171.2826955	-44.58653771	
171.2825023	-44.58742696	
171.2823091	-44.58831622	
171.2821158	-44.58920548	
171.2819226	-44.59009473	
171.2817293	-44.59098399	
171.281536	-44.59187324	
171.2813428	-44.5927625	
171.2811495	-44.59365175	
171.2809562	-44.594541	
171.2807629	-44.59543026	
171.2805696	-44.59631951	
171.2803763	-44.59720876	
171.280183	-44.59809801	
171.2799897	-44.59898726	
171.2797964	-44.59987651	
171.279603	-44.60076575	
171.2794097	-44.601655	
171.2792164	-44.60254425	
171.279023	-44.60343349	
171.2788297	-44.60432274	
171.2786363	-44.60521198	
171.278443	-44.60610122	
171.2782496	-44.60699047	
171.2780562	-44.60787971	
171.2778629	-44.60876895	
171.2776695	-44.60965819	
171.2774761	-44.61054744	
171.2772827	-44.61143668	
171.2770893	-44.61232592	
171.2768959	-44.61321516	
171.2767025	-44.6141044	
171.2765091	-44.61499364	
171.2763157	-44.61588287	
171.2761222	-44.61677211	
171.2759288	-44.61766135	
171.2757354	-44.61855058	
171.2755419	-44.61943982	
171.2753485	-44.62032906	
171.275155	-44.62121829	
171.2749616	-44.62210753	
171.2747681	-44.62299676	
171.2745746	-44.62388599	
171.2743811	-44.62477523	
171.2741877	-44.62566446	
171.2739942	-44.62655369	
171.2738007	-44.62744292	
171.2736072	-44.62833215	
171.2734137	-44.62922138	
171.2732201	-44.63011061	
171.2730266	-44.63099984	
171.2728331	-44.63188907	
171.2726396	-44.6327783	
171.272446	-44.63366753	
171.2722525	-44.63455675	
171.272059	-44.63544598	
171.2718654	-44.63633521	
171.2716718	-44.63722443	
171.2714783	-44.63811366	
171.2712847	-44.63900288	
171.2710911	-44.6398921	
171.2708976	-44.64078133	
171.270704	-44.64167055	
171.2705104	-44.64255977	
171.2703168	-44.643449	
171.2701232	-44.64433822	
171.2699296	-44.64522744	
171.2697359	-44.64611666	
171.2695423	-44.64700588	
171.2693487	-44.6478951	
171.2691551	-44.64878432	
171.2689614	-44.64967353	
171.2687678	-44.65056275	
171.2685741	-44.65145197	
171.2683828	-44.65234141	
171.2682319	-44.65323484	
171.268081	-44.65412827	
171.2679301	-44.6550217	
171.2677846	-44.65591544	
171.2677315	-44.65681453	
171.2676784	-44.65771363	
171.2676253	-44.65861273	
171.2675722	-44.65951182	
171.267519	-44.66041092	
171.2674659	-44.66131001	
171.2674128	-44.66220911	
171.2673597	-44.6631082	
171.2673065	-44.6640073	
171.2672534	-44.66490639	
171.2672003	-44.66580549	
171.2671471	-44.66670458	
171.267094	-44.66760368	
171.2670409	-44.66850277	
171.2669877	-44.66940186	
171.2669346	-44.67030096	
171.2668814	-44.67120005	
171.2668283	-44.67209914	
171.2667752	-44.67299823	
171.266722	-44.67389733	
171.2666689	-44.67479642	
171.2666157	-44.67569551	
171.2665626	-44.6765946	
171.2665094	-44.67749369	
171.2664563	-44.67839278	
171.2664031	-44.67929187	
171.26635	-44.68019096	
171.2662968	-44.68109005	
171.2662436	-44.68198914	
171.2661905	-44.68288823	
171.2661373	-44.68378732	
171.2660842	-44.68468641	
171.266031	-44.6855855	
171.2659778	-44.68648459	
171.2659247	-44.68738367	
171.2658715	-44.68828276	
171.2658183	-44.68918185	
171.2657652	-44.69008094	
171.265712	-44.69098002	
171.2656588	-44.69187911	
171.2656056	-44.6927782	
171.2655525	-44.69367728	
171.2654993	-44.69457637	
171.2654461	-44.69547545	
171.2653929	-44.69637454	
171.2653397	-44.69727363	
171.2652866	-44.69817271	
171.2652334	-44.69907179	
171.2651802	-44.69997088	
171.265127	-44.70086996	
171.2650738	-44.70176905	
171.2650206	-44.70266813	
171.2649674	-44.70356721	
171.2649142	-44.70446629	
171.264861	-44.70536538	
171.2648078	-44.70626446	
171.2647546	-44.70716354	
171.2647014	-44.70806262	
171.2646482	-44.7089617	
171.264595	-44.70986079	
171.2645418	-44.71075987	
171.2644886	-44.71165895	
171.2644354	-44.71255803	
171.2643822	-44.71345711	
171.264329	-44.71435619	
171.2642758	-44.71525527	
171.2642226	-44.71615435	
171.2641694	-44.71705343	
171.2641161	-44.7179525	
