170.5090862	-45.85324972	
170.5102943	-45.85354595	
170.5114099	-45.85399036	
170.5124804	-45.85448991	
170.5136071	-45.85492198	
170.5148454	-45.85513768	
170.5160888	-45.85498211	
170.5172447	-45.85459418	
170.5183851	-45.85417673	
170.5195026	-45.85373059	
170.520515	-45.85317866	
170.5214083	-45.85253278	
170.5222496	-45.85185191	
170.5230301	-45.85113698	
170.5237679	-45.85039986	
170.5245038	-45.84966171	
170.5251761	-45.84889513	
170.5258323	-45.84812116	
170.5266763	-45.84744787	
170.5278479	-45.84712933	
170.5290979	-45.84726384	
170.5302982	-45.84758482	
170.5314499	-45.84798562	
170.5320798	-45.84873836	
170.5312989	-45.84944979	
170.5301904	-45.84990447	
170.5289596	-45.85016807	
170.527724	-45.85041982	
170.5265328	-45.85075736	
170.5254898	-45.8512796	
170.5247057	-45.85199219	
170.5240695	-45.85277416	
170.5234853	-45.85357578	
170.5228538	-45.85435795	
170.5220143	-45.85503988	
170.5211506	-45.85570517	
170.5204778	-45.8564707	
170.5199873	-45.85730235	
170.51955	-45.85814849	
170.5191056	-45.85899255	
170.5187493	-45.85985693	
170.5184498	-45.86073187	
170.518131	-45.86160272	
170.5176476	-45.86243498	
170.516975	-45.86320196	
170.516269	-45.86395351	
170.5157096	-45.8647615	
170.5154094	-45.86563355	
170.5154624	-45.86651547	
170.5162499	-45.86713963	
170.5175172	-45.86706217	
170.5186953	-45.86671183	
170.5197358	-45.86618715	
170.52062	-45.86553764	
170.5213726	-45.86480772	
170.5222406	-45.86417563	
170.5234085	-45.86379723	
170.5245799	-45.86342485	
170.5257543	-45.86306544	
170.5270077	-45.86288132	
170.5281957	-45.86303472	
170.5288699	-45.86372876	
170.5288398	-45.86461613	
170.5284342	-45.86546332	
170.5278065	-45.86624747	
170.5271007	-45.86699987	
170.5264781	-45.86778188	
170.5263625	-45.86862295	
170.5270724	-45.86930872	
170.5282519	-45.86962143	
170.529533	-45.8696694	
170.5308183	-45.86961485	
170.5321037	-45.86957905	
170.5333792	-45.86966668	
170.5346212	-45.86989867	
170.5358492	-45.87016836	
