172.73706397	-40.52637477
172.73669333	-40.52501173
172.73585595	-40.52285899
172.73464199	-40.52092049
172.73295671	-40.51941110
172.73183573	-40.51775957
172.73080847	-40.51617994
172.72893494	-40.51481345
172.72677458	-40.51473680
172.72592910	-40.51473485
172.72499999	-40.51499990
172.72357398	-40.51637839
172.72169048	-40.51752111
172.72027492	-40.51909508
172.71848904	-40.51930594
172.71754722	-40.51987726
172.71801198	-40.52109719
172.71923041	-40.52181704
172.71988516	-40.52253555
172.71969317	-40.52353883
172.71969055	-40.52418409
172.72100504	-40.52440228
172.72269767	-40.52404777
172.72514219	-40.52362330
172.72739991	-40.52291155
172.72909134	-40.52284373
172.72965310	-40.52334689
172.72908431	-40.52463611
172.72776837	-40.52477649
172.72748368	-40.52549279
172.72795120	-40.52606743
172.72860552	-40.52692928
172.72832082	-40.52764558
172.72712307	-40.52840121
172.72617419	-40.53067001
172.72507002	-40.53257986
172.72412723	-40.53329482
172.72192055	-40.53663637
172.72018608	-40.53938136
172.71845441	-40.54140918
172.71641617	-40.54176289
172.71359602	-40.54175609
172.70983180	-40.54270310
172.70826198	-40.54341639
172.70826097	-40.54365544
172.70982624	-40.54401787
172.71013658	-40.54473578
172.70950379	-40.54616853
172.70683045	-40.54843290
172.70414765	-40.55284862
172.70210068	-40.55511445
172.69974592	-40.55606467
172.69817307	-40.55737543
172.69691094	-40.55928459
172.69471536	-40.55963750
172.69298025	-40.56214302
172.69265823	-40.56405457
172.69186599	-40.56596490
172.69075916	-40.56811344
172.68914521	-40.56986888
172.68705331	-40.57090135
172.68595894	-40.57207484
172.68431683	-40.57393886
172.68349205	-40.57566665
172.68267045	-40.57670244
172.68158365	-40.57621510
172.68004148	-40.57607252
172.67904221	-40.57627740
172.67912939	-40.57703884
172.67921006	-40.57918427
172.67874878	-40.58077462
172.67783268	-40.58257132
172.67565010	-40.58346492
172.67301396	-40.58428801
172.67110723	-40.58442109
172.66974375	-40.58483247
172.66928555	-40.58573078
172.66928253	-40.58635357
172.67073782	-40.58573486
172.67164782	-40.58525301
172.67346248	-40.58539647
172.67473156	-40.58574599
172.67518309	-40.58623164
172.67572473	-40.58685594
172.67608419	-40.58761813
172.67589837	-40.58851722
172.67525638	-40.58989946
172.67407302	-40.59058818
172.67306887	-40.59176179
172.67288100	-40.59307607
172.67324079	-40.59376908
172.67414658	-40.59418680
172.67504809	-40.59550410
172.67540329	-40.59716589
172.67594239	-40.59834379
172.67684728	-40.59896908
172.67866168	-40.59925086
172.67875083	-40.59959711
172.67872540	-40.60294152
172.67841016	-40.60559406
172.67855173	-40.60767103
172.67906777	-40.60952249
172.67939165	-40.61124380
172.67945114	-40.61271139
172.67898015	-40.61402573
172.67864194	-40.61534042
172.67883804	-40.61599877
172.67890014	-40.61690976
172.67969435	-40.61746854
172.68101908	-40.61818056
172.68081536	-40.61914143
172.68001423	-40.62005006
172.67874894	-40.62080561
172.67701854	-40.62161047
172.67562303	-40.62180902
