168.61162056	-45.05688094
168.61042454	-45.05785853
168.60807744	-45.05708782
168.60749768	-45.05627034
168.60554489	-45.05665099
168.60378615	-45.05658436
168.60359207	-45.05703160
168.59940081	-45.05732730
168.59680837	-45.05768354
168.59488115	-45.05772403
168.59544646	-45.05660901
168.59811590	-45.05523288
168.59832713	-45.05455900
168.59709946	-45.05383052
168.59600601	-45.05344807
168.59511527	-45.05250506
168.59295417	-45.05140014
168.59305699	-45.05004026
168.59284009	-45.04866822
168.59338821	-45.04777985
168.59298575	-45.04674172
168.59256616	-45.04593023
168.59133875	-45.04520169
168.58942359	-45.04296954
168.58920680	-45.04159750
168.58821655	-45.03985509
168.58782281	-45.03870361
168.58638431	-45.03864888
168.58584474	-45.03942389
168.58593593	-45.04033656
168.58241091	-45.04031600
168.58250204	-45.04122867
168.58481916	-45.04449911
168.58542423	-45.04497674
168.58615484	-45.04591374
168.58568923	-45.04782807
168.58652825	-45.04945109
168.58647676	-45.05013103
168.58706474	-45.05083530
168.58770422	-45.05085963
168.58837800	-45.05043065
168.58980823	-45.05059869
168.58879447	-45.05340138
168.58919690	-45.05443953
168.58928817	-45.05535220
168.59034731	-45.05618801
168.59148065	-45.05816312
168.59027567	-45.05925382
168.58826260	-45.06042743
168.58544138	-45.06168392
168.58263721	-45.06271369
168.58139760	-45.06425758
168.57891304	-45.06529944
168.57501503	-45.06594639
168.57211946	-45.06606323
168.57117723	-45.06579996
168.57047247	-45.06452290
168.57227447	-45.06402343
168.57278863	-45.06358845
168.57350572	-45.06259295
168.57445154	-45.06069698
168.57468028	-45.05979650
168.57521159	-45.05913486
168.57827019	-45.05686482
168.57927248	-45.05633477
168.58170508	-45.05597284
168.58285861	-45.05556217
168.58342414	-45.05444720
168.58285334	-45.05351627
168.58227398	-45.05269865
168.58116346	-45.05254271
168.57794883	-45.05264751
168.57644977	-45.05338590
168.57543031	-45.05414258
168.57399143	-45.05408768
168.57147648	-45.05342345
168.57120841	-45.05273130
168.57074602	-45.05248635
168.57026641	-45.05246803
168.56906115	-45.05355851
168.56886681	-45.05400569
168.56800711	-45.05476840
168.56745852	-45.05565665
168.56645614	-45.05618660
168.56706118	-45.05666433
168.56732922	-45.05735648
168.56443867	-45.05951902
168.56251137	-45.05955896
168.56135762	-45.05996942
168.55963781	-45.06149473
168.55500515	-45.06336305
168.55001367	-45.06362629
168.54664713	-45.06361075
168.54537661	-45.06344832
168.54341448	-45.06394122
168.53576898	-45.06535203
168.53200956	-45.06418440
168.53228244	-45.06271742
168.53102067	-45.06244150
168.53048882	-45.06310293
168.52929998	-45.06396635
168.52678839	-45.06534702
168.52566038	-45.06541717
168.52518938	-45.06528534
168.52413102	-45.06444893
168.52318034	-45.06429859
168.52235471	-45.06460768
168.52184017	-45.06504243
168.52118314	-45.06524437
168.51875848	-45.06549169
168.51677862	-45.06621076
168.51577558	-45.06674026
168.51349329	-45.06722028
168.51249020	-45.06774975
168.51324609	-45.06834727
168.51177199	-45.06874486
168.50431998	-45.06970648
168.50138031	-45.07038809
168.49646026	-45.07178835
168.49729709	-45.07341202
168.49676475	-45.07407329
168.49489164	-45.07547809
168.48829267	-45.07783571
168.48486380	-45.07861154
168.48321172	-45.07922916
168.48301662	-45.07967620
168.47681580	-45.08102577
168.47115622	-45.08160054
168.46831257	-45.08103484
168.46693489	-45.08018539
168.46844371	-45.07728924
168.46675397	-45.07426809
168.46529492	-45.07034665
168.46402448	-45.07018331
168.46250488	-45.06910093
168.46102949	-45.06745196
168.46032717	-45.06617422
168.46040579	-45.06310851
168.45818342	-45.05870242
168.45824528	-45.05790923
168.45757849	-45.05617822
168.45653013	-45.05522786
168.45492195	-45.05323261
168.45372268	-45.05216265
168.45257653	-45.05041280
168.45150068	-45.04571053
168.45269915	-45.04473462
168.45639156	-45.04056036
168.45633779	-45.03919433
168.45527209	-45.03847059
168.45263478	-45.03734420
168.44882627	-45.03889961
168.44770754	-45.03885567
168.44692616	-45.03859765
168.44539886	-45.03762836
168.44389819	-45.03631910
168.44153628	-45.03372568
168.44071934	-45.03187497
168.43875730	-45.03032016
168.43757655	-45.02902341
168.43673314	-45.02546670
168.43670647	-45.02376073
168.43715024	-45.02218695
168.43820644	-45.02097827
168.43894307	-45.01975700
168.43954651	-45.01818950
168.44035382	-45.01401582
168.44119667	-45.01143479
168.44136505	-45.00928186
168.44179972	-45.00782137
168.44279355	-45.00740583
168.44648505	-45.00732369
168.44766511	-45.00657445
168.45137309	-45.00217371
168.45195832	-45.00083276
168.45136367	-45.00024111
168.45179801	-44.99878058
168.45249871	-44.99801248
168.45160236	-44.99718165
168.45032474	-44.99713147
168.44994291	-44.99586620
168.45029768	-44.99542550
